CustomerID,Count,ReceivedDate,ResolvedDate,DaysToResolve,Category,Decision,Month,Year,Resolved Time (Weeks)
20061564,1,07/09/2023,27/10/2023,50,Irresponsible lending,Rejected,9,2023,7.1
20335036,1,07/09/2023,02/11/2023,56,Irresponsible lending,Rejected,9,2023,8.0
20805746,1,07/09/2023,02/11/2023,56,Irresponsible lending,Rejected,9,2023,8.0
20645509,1,08/09/2023,11/09/2023,3,Irresponsible lending,Rejected,9,2023,0.4
20992639,1,08/09/2023,11/09/2023,3,Irresponsible lending,Rejected,9,2023,0.4
10178675,1,10/09/2023,11/09/2023,1,Irresponsible lending,Rejected,9,2023,0.1
20813287,1,11/09/2023,06/11/2023,56,Irresponsible lending,Rejected,9,2023,8.0
20214457,1,12/09/2023,06/11/2023,55,Irresponsible lending,Rejected,9,2023,7.9
20715680,1,12/09/2023,06/11/2023,55,Irresponsible lending,Rejected,9,2023,7.9
21393448,1,12/09/2023,06/11/2023,55,Payment,Rejected,9,2023,7.9
10158031,1,13/09/2023,08/11/2023,56,Irresponsible lending,Rejected,9,2023,8.0
20012975,1,13/09/2023,08/11/2023,56,Irresponsible lending,Rejected,9,2023,8.0
20926637,1,13/09/2023,08/11/2023,56,Irresponsible lending,Rejected,9,2023,8.0
20987883,1,13/09/2023,08/11/2023,56,Irresponsible lending,Withdrawn,9,2023,8.0
22474301,1,13/09/2023,08/11/2023,56,Irresponsible lending,Withdrawn,9,2023,8.0
22492859,1,13/09/2023,08/11/2023,56,Irresponsible lending,Rejected,9,2023,8.0
20077463,1,14/09/2023,08/11/2023,55,Irresponsible lending,Rejected,9,2023,7.9
20106948,1,14/09/2023,08/11/2023,55,Irresponsible lending,Rejected,9,2023,7.9
20130763,1,14/09/2023,08/11/2023,55,Irresponsible lending,Rejected,9,2023,7.9
20131912,1,14/09/2023,08/11/2023,55,Application process,Rejected,9,2023,7.9
21972838,1,14/09/2023,08/11/2023,55,Irresponsible lending,Rejected,9,2023,7.9
10148841,1,15/09/2023,08/11/2023,54,Irresponsible lending,Rejected,9,2023,7.7
10155234,1,15/09/2023,08/11/2023,54,Irresponsible lending,Rejected,9,2023,7.7
20092138,1,15/09/2023,08/11/2023,54,Irresponsible lending,Rejected,9,2023,7.7
20920647,1,15/09/2023,08/11/2023,54,Irresponsible lending,Rejected,9,2023,7.7
21236762,1,15/09/2023,08/11/2023,54,Irresponsible lending,Rejected,9,2023,7.7
22188698,1,15/09/2023,08/11/2023,54,Irresponsible lending,Rejected,9,2023,7.7
22468376,1,15/09/2023,08/11/2023,54,Irresponsible lending,Rejected,9,2023,7.7
21303575,1,17/09/2023,08/11/2023,52,Irresponsible lending,Rejected,9,2023,7.4
21989699,1,17/09/2023,08/11/2023,52,Irresponsible lending,Rejected,9,2023,7.4
21065187,1,18/09/2023,08/11/2023,51,Irresponsible lending,Rejected,9,2023,7.3
21529403,1,18/09/2023,08/11/2023,51,Irresponsible lending,Rejected,9,2023,7.3
22146326,1,18/09/2023,08/11/2023,51,Irresponsible lending,Withdrawn,9,2023,7.3
22243858,1,18/09/2023,08/11/2023,51,Irresponsible lending,Rejected,9,2023,7.3
20382144,1,19/09/2023,08/11/2023,50,Irresponsible lending,Rejected,9,2023,7.1
21747950,1,19/09/2023,14/11/2023,56,Irresponsible lending,Rejected,9,2023,8.0
20324658,1,20/09/2023,08/11/2023,49,Irresponsible lending,Rejected,9,2023,7.0
22164294,1,20/09/2023,08/11/2023,49,Irresponsible lending,Withdrawn,9,2023,7.0
20070260,1,21/09/2023,16/11/2023,56,Irresponsible lending,Rejected,9,2023,8.0
20263353,1,21/09/2023,16/11/2023,56,Irresponsible lending,Rejected,9,2023,8.0
20012356,1,25/09/2023,08/11/2023,44,Irresponsible lending,Rejected,9,2023,6.3
20758118,1,25/09/2023,16/11/2023,52,Irresponsible lending,Rejected,9,2023,7.4
20049844,1,26/09/2023,08/11/2023,43,Irresponsible lending,Rejected,9,2023,6.1
22505007,1,26/09/2023,16/11/2023,51,Irresponsible lending,Rejected,9,2023,7.3
10151506,1,27/09/2023,08/11/2023,42,Irresponsible lending,Rejected,9,2023,6.0
21736924,1,27/09/2023,08/11/2023,42,Irresponsible lending,Rejected,9,2023,6.0
20788815,1,28/09/2023,16/10/2023,18,Subject Access Request,,9,2023,2.6
10142472,1,29/09/2023,24/11/2023,56,Irresponsible lending,Rejected,9,2023,8.0
20509838,1,29/09/2023,08/11/2023,40,Irresponsible lending,Rejected,9,2023,5.7
20897148,1,29/09/2023,08/11/2023,40,Irresponsible lending,Rejected,9,2023,5.7
21105885,1,29/09/2023,08/11/2023,40,Irresponsible lending,Upheld,9,2023,5.7
21333827,1,29/09/2023,08/11/2023,40,Irresponsible lending,Rejected,9,2023,5.7
21580746,1,29/09/2023,08/11/2023,40,Irresponsible lending,Rejected,9,2023,5.7
22069864,1,29/09/2023,08/11/2023,40,Irresponsible lending,Withdrawn,9,2023,5.7
22231701,1,29/09/2023,08/11/2023,40,Irresponsible lending,Rejected,9,2023,5.7
20021525,1,30/09/2023,08/11/2023,39,Irresponsible lending,Rejected,9,2023,5.6
20129679,1,30/09/2023,08/11/2023,39,Irresponsible lending,Rejected,9,2023,5.6
20563054,1,30/09/2023,08/11/2023,39,Irresponsible lending,Rejected,9,2023,5.6
20843753,1,30/09/2023,08/11/2023,39,Irresponsible lending,Rejected,9,2023,5.6
20867700,1,30/09/2023,08/11/2023,39,Irresponsible lending,Rejected,9,2023,5.6
21132406,1,30/09/2023,08/11/2023,39,Irresponsible lending,Rejected,9,2023,5.6
21335110,1,30/09/2023,08/11/2023,39,Irresponsible lending,Rejected,9,2023,5.6
21572245,1,30/09/2023,08/11/2023,39,Irresponsible lending,Rejected,9,2023,5.6
22007899,1,30/09/2023,08/11/2023,39,Irresponsible lending,Rejected,9,2023,5.6
20203502,1,03/10/2023,08/11/2023,36,Irresponsible lending,Rejected,10,2023,5.1
21515138,1,03/10/2023,08/11/2023,36,Irresponsible lending,Rejected,10,2023,5.1
21698218,1,03/10/2023,24/11/2023,52,Irresponsible lending,Rejected,10,2023,7.4
10150569,1,04/10/2023,08/11/2023,35,Irresponsible lending,Rejected,10,2023,5.0
20084863,1,04/10/2023,04/11/2023,31,Subject Access Request,,10,2023,4.4
20084863,1,04/10/2023,24/11/2023,51,Irresponsible lending,Rejected,10,2023,7.3
20141457,1,04/10/2023,08/11/2023,35,Irresponsible lending,Rejected,10,2023,5.0
20755880,1,04/10/2023,08/11/2023,35,Irresponsible lending,Rejected,10,2023,5.0
21161929,1,04/10/2023,08/11/2023,35,Irresponsible lending,Rejected,10,2023,5.0
21241991,1,04/10/2023,08/11/2023,35,Irresponsible lending,Rejected,10,2023,5.0
21255354,1,04/10/2023,08/11/2023,35,Irresponsible lending,Rejected,10,2023,5.0
20673323,1,08/10/2023,08/11/2023,31,Irresponsible lending,Rejected,10,2023,4.4
10226081,1,10/10/2023,06/11/2023,27,Irresponsible lending,Rejected,10,2023,3.9
10143017,1,11/10/2023,24/11/2023,44,Irresponsible lending,Upheld,10,2023,6.3
20814887,1,17/10/2023,08/11/2023,22,Irresponsible lending,Rejected,10,2023,3.1
22634509,1,17/10/2023,06/11/2023,20,Irresponsible lending,Upheld,10,2023,2.9
20806394,1,18/10/2023,08/11/2023,21,Irresponsible lending,Rejected,10,2023,3.0
20464277,1,19/10/2023,24/11/2023,36,Irresponsible lending,Rejected,10,2023,5.1
22442104,1,20/10/2023,15/12/2023,56,Irresponsible lending,Rejected,10,2023,8.0
20056894,1,21/10/2023,15/12/2023,55,Service Issue,Rejected,10,2023,7.9
22798225,1,23/10/2023,08/03/2024,137,Fraud,Upheld,10,2023,19.6
20892162,1,25/10/2023,08/11/2023,14,Irresponsible lending,Rejected,10,2023,2.0
22527209,1,26/10/2023,08/11/2023,13,Irresponsible lending,Rejected,10,2023,1.9
20703838,1,27/10/2023,16/11/2023,20,Subject Access Request,,10,2023,2.9
22275305,1,28/10/2023,08/11/2023,11,Irresponsible lending,Rejected,10,2023,1.6
20709009,1,30/10/2023,31/01/2024,93,Fraud,Upheld,10,2023,13.3
21024213,1,30/10/2023,15/12/2023,46,Irresponsible lending,Rejected,10,2023,6.6
20285880,1,31/10/2023,08/11/2023,8,Irresponsible lending,Rejected,10,2023,1.1
21054793,1,01/11/2023,15/12/2023,44,Irresponsible lending,Rejected,11,2023,6.3
22458390,1,01/11/2023,30/11/2023,29,Subject Access Request,,11,2023,4.1
20062786,1,03/11/2023,08/11/2023,5,Irresponsible lending,Withdrawn,11,2023,0.7
20885871,1,03/11/2023,15/12/2023,42,Irresponsible lending,Rejected,11,2023,6.0
21829862,1,05/11/2023,28/12/2023,53,Irresponsible lending,Rejected,11,2023,7.6
20607967,1,06/11/2023,28/12/2023,52,Irresponsible lending,Rejected,11,2023,7.4
20030267,1,07/11/2023,28/12/2023,51,Irresponsible lending,Rejected,11,2023,7.3
21847433,1,07/11/2023,28/12/2023,51,Service Issue,Rejected,11,2023,7.3
20762090,1,08/11/2023,03/01/2024,56,Irresponsible lending,Rejected,11,2023,8.0
21032929,1,08/11/2023,03/01/2024,56,Irresponsible lending,Rejected,11,2023,8.0
21976828,1,08/11/2023,28/12/2023,50,Irresponsible lending,Rejected,11,2023,7.1
20031704,1,09/11/2023,03/01/2024,55,Irresponsible lending,Rejected,11,2023,7.9
20087827,1,10/11/2023,05/01/2024,56,Irresponsible lending,Upheld,11,2023,8.0
20996164,1,12/11/2023,05/01/2024,54,Irresponsible lending,Rejected,11,2023,7.7
20048479,1,13/11/2023,03/01/2024,51,Irresponsible lending,Rejected,11,2023,7.3
20513089,1,13/11/2023,05/01/2024,53,Irresponsible lending,Rejected,11,2023,7.6
21393891,1,13/11/2023,15/11/2023,2,Fraud,Rejected,11,2023,0.3
10152804,1,14/11/2023,03/01/2024,50,Irresponsible lending,Rejected,11,2023,7.1
22577092,1,14/11/2023,05/01/2024,52,Irresponsible lending,Rejected,11,2023,7.4
21110011,1,18/11/2023,12/01/2024,55,Irresponsible lending,Rejected,11,2023,7.9
10190507,1,19/11/2023,12/01/2024,54,Irresponsible lending,Rejected,11,2023,7.7
21920816,1,19/11/2023,03/01/2024,45,Irresponsible lending,Rejected,11,2023,6.4
21815001,1,20/11/2023,31/01/2024,72,Fraud,Upheld,11,2023,10.3
21831787,1,20/11/2023,25/11/2024,371,Fraud,Upheld,11,2023,53.0
21831979,1,20/11/2023,16/07/2024,239,Fraud,Upheld,11,2023,34.1
21985010,1,20/11/2023,31/01/2024,72,Fraud,Upheld,11,2023,10.3
23024556,1,20/11/2023,08/03/2024,109,Fraud,Rejected,11,2023,15.6
20056775,1,22/11/2023,12/01/2024,51,Irresponsible lending,Rejected,11,2023,7.3
20220270,1,22/11/2023,12/01/2024,51,Irresponsible lending,Rejected,11,2023,7.3
20242726,1,22/11/2023,03/01/2024,42,Irresponsible lending,Rejected,11,2023,6.0
21412353,1,22/11/2023,12/01/2024,51,Irresponsible lending,Rejected,11,2023,7.3
10141171,1,23/11/2023,18/01/2024,56,Irresponsible lending,Rejected,11,2023,8.0
20149181,1,23/11/2023,03/01/2024,41,Irresponsible lending,Upheld,11,2023,5.9
23021379,1,23/11/2023,18/01/2024,56,Irresponsible lending,Rejected,11,2023,8.0
20524796,1,24/11/2023,03/01/2024,40,Irresponsible lending,Rejected,11,2023,5.7
23137984,1,24/11/2023,03/01/2024,40,Irresponsible lending,Rejected,11,2023,5.7
20883112,1,25/11/2023,18/01/2024,54,Irresponsible lending,Rejected,11,2023,7.7
20129088,1,26/11/2023,18/01/2024,53,Irresponsible lending,Upheld,11,2023,7.6
20303896,1,26/11/2023,03/01/2024,38,Irresponsible lending,Withdrawn,11,2023,5.4
20286599,1,27/11/2023,03/01/2024,37,Irresponsible lending,Rejected,11,2023,5.3
21920544,1,27/11/2023,31/01/2024,65,Fraud,Upheld,11,2023,9.3
20207166,1,29/11/2023,24/01/2024,56,Irresponsible lending,Rejected,11,2023,8.0
20215506,1,29/11/2023,18/01/2024,50,Irresponsible lending,Rejected,11,2023,7.1
20515738,1,29/11/2023,24/01/2024,56,Irresponsible lending,Rejected,11,2023,8.0
21027446,1,29/11/2023,03/01/2024,35,Irresponsible lending,Rejected,11,2023,5.0
20142278,1,01/12/2023,03/01/2024,33,Irresponsible lending,Rejected,12,2023,4.7
20231484,1,02/12/2023,03/01/2024,32,Irresponsible lending,Rejected,12,2023,4.6
22555560,1,02/12/2023,24/01/2024,53,Irresponsible lending,Rejected,12,2023,7.6
20505040,1,03/12/2023,03/01/2024,31,Irresponsible lending,Rejected,12,2023,4.4
10144376,1,04/12/2023,24/01/2024,51,Irresponsible lending,Rejected,12,2023,7.3
23219336,1,04/12/2023,03/01/2024,30,Irresponsible lending,Rejected,12,2023,4.3
20962397,1,05/12/2023,03/01/2024,29,Irresponsible lending,Rejected,12,2023,4.1
20122712,1,06/12/2023,03/01/2024,28,Irresponsible lending,Rejected,12,2023,4.0
21487863,1,06/12/2023,03/01/2024,28,Irresponsible lending,Rejected,12,2023,4.0
22073672,1,06/12/2023,03/01/2024,28,Irresponsible lending,Rejected,12,2023,4.0
22220917,1,06/12/2023,31/01/2024,56,Irresponsible lending,Rejected,12,2023,8.0
22489912,1,06/12/2023,24/01/2024,49,Irresponsible lending,Rejected,12,2023,7.0
10215156,1,07/12/2023,03/01/2024,27,Irresponsible lending,Rejected,12,2023,3.9
21232058,1,07/12/2023,03/01/2024,27,Irresponsible lending,Rejected,12,2023,3.9
21731281,1,07/12/2023,31/01/2024,55,Irresponsible lending,Rejected,12,2023,7.9
22151971,1,07/12/2023,31/01/2024,55,Irresponsible lending,Rejected,12,2023,7.9
22166409,1,07/12/2023,03/01/2024,27,Irresponsible lending,Rejected,12,2023,3.9
20009563,1,08/12/2023,03/01/2024,26,Irresponsible lending,Rejected,12,2023,3.7
20490383,1,08/12/2023,03/01/2024,26,Irresponsible lending,Rejected,12,2023,3.7
21333576,1,08/12/2023,03/01/2024,26,Irresponsible lending,Rejected,12,2023,3.7
23154447,1,08/12/2023,03/01/2024,26,Irresponsible lending,Rejected,12,2023,3.7
21445771,1,10/12/2023,03/01/2024,24,Irresponsible lending,Rejected,12,2023,3.4
22709510,1,11/12/2023,03/01/2024,23,Irresponsible lending,Rejected,12,2023,3.3
23373094,1,11/12/2023,31/01/2024,51,Application process,Rejected,12,2023,7.3
23182121,1,12/12/2023,03/01/2024,22,Irresponsible lending,Rejected,12,2023,3.1
22480116,1,14/12/2023,03/01/2024,20,Irresponsible lending,Rejected,12,2023,2.9
21263851,1,16/12/2023,03/01/2024,18,Irresponsible lending,Rejected,12,2023,2.6
23149000,1,16/12/2023,03/01/2024,18,Irresponsible lending,Rejected,12,2023,2.6
21383192,1,17/12/2023,31/01/2024,45,Irresponsible lending,Rejected,12,2023,6.4
22473533,1,18/12/2023,03/01/2024,16,Irresponsible lending,Rejected,12,2023,2.3
23039058,1,18/12/2023,31/01/2024,44,Fraud,Upheld,12,2023,6.3
22005244,1,19/12/2023,05/02/2024,48,Fraud,Upheld,12,2023,6.9
23297321,1,19/12/2023,09/02/2024,52,Irresponsible lending,Rejected,12,2023,7.4
23315248,1,19/12/2023,25/01/2024,37,Fraud,Upheld,12,2023,5.3
21248116,1,21/12/2023,09/02/2024,50,Irresponsible lending,Rejected,12,2023,7.1
21989374,1,21/12/2023,31/01/2024,41,Fraud,Upheld,12,2023,5.9
22360989,1,24/12/2023,09/02/2024,47,Irresponsible lending,Rejected,12,2023,6.7
20462405,1,28/12/2023,22/01/2024,25,Subject Access Request,,12,2023,3.6
20665431,1,28/12/2023,03/01/2024,6,Irresponsible lending,Rejected,12,2023,0.9
22287913,1,28/12/2023,09/02/2024,43,Irresponsible lending,Rejected,12,2023,6.1
22934404,1,28/12/2023,19/02/2024,53,Service Issue,Rejected,12,2023,7.6
22971166,1,28/12/2023,09/02/2024,43,Irresponsible lending,Rejected,12,2023,6.1
22690156,1,29/12/2023,22/01/2024,24,Subject Access Request,,12,2023,3.4
23266258,1,30/12/2023,19/02/2024,51,Irresponsible lending,Rejected,12,2023,7.3
22876922,1,31/12/2023,19/02/2024,50,Irresponsible lending,Rejected,12,2023,7.1
21246802,1,01/01/2024,19/02/2024,49,Irresponsible lending,Rejected,1,2024,7.0
22392038,1,01/01/2024,19/02/2024,49,Irresponsible lending,Rejected,1,2024,7.0
22838975,1,01/01/2024,22/02/2024,52,Irresponsible lending,Rejected,1,2024,7.4
10147708,1,03/01/2024,22/02/2024,50,Irresponsible lending,Rejected,1,2024,7.1
23510340,1,03/01/2024,22/02/2024,50,Application process,Rejected,1,2024,7.1
20144627,1,04/01/2024,22/02/2024,49,Irresponsible lending,Rejected,1,2024,7.0
10191065,1,05/01/2024,04/03/2024,59,Irresponsible lending,Rejected,1,2024,8.4
20321386,1,05/01/2024,01/03/2024,56,Irresponsible lending,Upheld,1,2024,8.0
21915897,1,05/01/2024,22/02/2024,48,Irresponsible lending,Rejected,1,2024,6.9
10233572,1,06/01/2024,04/03/2024,58,Irresponsible lending,Rejected,1,2024,8.3
20126905,1,06/01/2024,04/03/2024,58,Irresponsible lending,Rejected,1,2024,8.3
20131912,1,06/01/2024,01/03/2024,55,Application process,Rejected,1,2024,7.9
20305218,1,06/01/2024,04/03/2024,58,Irresponsible lending,Rejected,1,2024,8.3
20975044,1,06/01/2024,04/03/2024,58,Irresponsible lending,Rejected,1,2024,8.3
21141535,1,06/01/2024,08/01/2024,2,Irresponsible lending,Withdrawn,1,2024,0.3
21155083,1,06/01/2024,04/03/2024,58,Irresponsible lending,Rejected,1,2024,8.3
22981922,1,06/01/2024,04/03/2024,58,Irresponsible lending,Rejected,1,2024,8.3
23016114,1,06/01/2024,04/03/2024,58,Irresponsible lending,Rejected,1,2024,8.3
10139684,1,08/01/2024,31/01/2024,23,Subject Access Request,,1,2024,3.3
10139684,1,08/01/2024,01/03/2024,53,Irresponsible lending,Rejected,1,2024,7.6
20718294,1,08/01/2024,01/03/2024,53,Irresponsible lending,Rejected,1,2024,7.6
21387294,1,10/01/2024,04/03/2024,54,Irresponsible lending,Rejected,1,2024,7.7
22518270,1,11/01/2024,16/12/2024,340,Fraud,Upheld,1,2024,48.6
20959990,1,12/01/2024,01/03/2024,49,Irresponsible lending,Rejected,1,2024,7.0
21966488,1,12/01/2024,01/03/2024,49,Irresponsible lending,Rejected,1,2024,7.0
22569064,1,12/01/2024,31/01/2024,19,Fraud,Upheld,1,2024,2.7
21285380,1,13/01/2024,04/03/2024,51,Irresponsible lending,Rejected,1,2024,7.3
22320590,1,14/01/2024,04/03/2024,50,Irresponsible lending,Rejected,1,2024,7.1
21309069,1,15/01/2024,04/03/2024,49,Irresponsible lending,Rejected,1,2024,7.0
22541274,1,16/01/2024,21/10/2024,279,Fraud,Upheld,1,2024,39.9
22308648,1,17/01/2024,04/03/2024,47,Irresponsible lending,Rejected,1,2024,6.7
20536107,1,18/01/2024,01/03/2024,43,Irresponsible lending,Rejected,1,2024,6.1
21984335,1,18/01/2024,01/03/2024,43,Irresponsible lending,Rejected,1,2024,6.1
20429201,1,19/01/2024,08/03/2024,49,Irresponsible lending,Rejected,1,2024,7.0
21906064,1,21/01/2024,05/03/2024,44,Subject Access Request,,1,2024,6.3
21906064,1,21/01/2024,08/03/2024,47,Irresponsible lending,Rejected,1,2024,6.7
20002120,1,22/01/2024,04/03/2024,42,Irresponsible lending,Rejected,1,2024,6.0
20616379,1,22/01/2024,04/03/2024,42,Irresponsible lending,Rejected,1,2024,6.0
22294892,1,22/01/2024,19/02/2024,28,Subject Access Request,,1,2024,4.0
22294892,1,22/01/2024,08/03/2024,46,Irresponsible lending,Rejected,1,2024,6.6
20767508,1,23/01/2024,08/03/2024,45,Irresponsible lending,Rejected,1,2024,6.4
21807567,1,23/01/2024,04/03/2024,41,Irresponsible lending,Rejected,1,2024,5.9
21139030,1,24/01/2024,22/02/2024,29,Subject Access Request,,1,2024,4.1
21139030,1,24/01/2024,08/03/2024,44,Application process,Rejected,1,2024,6.3
21748333,1,24/01/2024,08/03/2024,44,Irresponsible lending,Rejected,1,2024,6.3
23411116,1,25/01/2024,18/03/2024,53,Irresponsible lending,Upheld,1,2024,7.6
20265183,1,30/01/2024,18/03/2024,48,Irresponsible lending,Rejected,1,2024,6.9
20579255,1,30/01/2024,04/03/2024,34,Irresponsible lending,Rejected,1,2024,4.9
23078717,1,30/01/2024,18/03/2024,48,Irresponsible lending,Upheld,1,2024,6.9
23351581,1,30/01/2024,18/03/2024,48,Irresponsible lending,Rejected,1,2024,6.9
22562950,1,31/01/2024,22/02/2024,22,Subject Access Request,,1,2024,3.1
22562950,1,31/01/2024,18/03/2024,47,Irresponsible lending,Rejected,1,2024,6.7
10164733,1,01/02/2024,04/03/2024,32,Irresponsible lending,Rejected,2,2024,4.6
22941231,1,02/02/2024,19/03/2024,46,Irresponsible lending,Rejected,2,2024,6.6
23066048,1,02/02/2024,04/03/2024,31,Irresponsible lending,Rejected,2,2024,4.4
23214396,1,02/02/2024,18/03/2024,45,Irresponsible lending,Rejected,2,2024,6.4
23295474,1,02/02/2024,19/03/2024,46,Service Issue,Rejected,2,2024,6.6
23319796,1,02/02/2024,19/03/2024,46,Service Issue,Rejected,2,2024,6.6
20281856,1,03/02/2024,19/03/2024,45,Irresponsible lending,Rejected,2,2024,6.4
22210252,1,03/02/2024,05/02/2024,2,Irresponsible lending,Withdrawn,2,2024,0.3
20211517,1,04/02/2024,19/03/2024,44,Irresponsible lending,Rejected,2,2024,6.3
20644401,1,04/02/2024,19/03/2024,44,Irresponsible lending,Rejected,2,2024,6.3
20897385,1,05/02/2024,20/03/2024,44,Irresponsible lending,Rejected,2,2024,6.3
21131019,1,05/02/2024,20/03/2024,44,Irresponsible lending,Rejected,2,2024,6.3
21232747,1,05/02/2024,04/03/2024,28,Irresponsible lending,Rejected,2,2024,4.0
